Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,user_id,start_date,end_duration,end_date
11277,3841 Leeds Ave,,North Charleston,SC,29405,,"3841 LEEDS AVE, NORTH CHARLESTON, SC 29405",32.84593285171436,-80.01370684393729,Street Address,SC,SUCCESSFUL ADDRESS,166,2018-07-12,456 days 00:00:00,2019-10-11
265,2035 Limestone Road,,Wilmington,Delaware,19808,,"2035 Limestone Road, Wilmington, Delaware 19808",42.815386,-72.0245279999999,Street Address,DE,SUCCESSFUL ADDRESS,166,2019-04-01,797 days 00:00:00,2021-06-06
967,6110 South Minnesota Avenue,,Sioux Falls,SD,57108,,"6110 SOUTH MINNESOTA AVENUE, SIOUX FALLS, SD 57108",43.488886542932775,-96.72623058342826,Street Address,SD,SUCCESSFUL ADDRESS,166,2020-08-11,968 days 00:00:00,2023-04-06
2609,1061 Main Street,,Follansbee,WV,26037,,"1061 Main Street, Follansbee, WV 26037",40.330298900302914,-80.5966134004462,Street Address,WV,SUCCESSFUL ADDRESS,166,2023-12-03,695 days 00:00:00,2025-10-28
1769,2201 Main Street,,Torrington,Wyoming,82240,,"2201 Main Street, Torrington, Wyoming 82240",42.0663900000001,-104.184365,Street Address,WY,SUCCESSFUL ADDRESS,167,2009-07-14,478 days 00:00:00,2010-11-04
336,130 Kailua Road,,Kailua,HI,96734,,"130 KAILUA ROAD, KAILUA, HI 96734",21.396940524573854,-157.73111686710092,Street Address,HI,SUCCESSFUL ADDRESS,167,2011-05-06,724 days 00:00:00,2013-04-29
8687,1400 Braman Ave,,Bismarck,ND,58501,,"1400 BRAMAN AVE, BISMARCK, ND 58501",46.8206565768511,-100.77038410130622,Street Address,ND,SUCCESSFUL ADDRESS,167,2012-05-31,870 days 00:00:00,2014-10-18
739,6 Crescent Ln,,Barre,VT,5641,,"6 CRESCENT LN, BARRE, VT 5641",44.18619999974632,-72.46892700022534,Street Address,VT,SUCCESSFUL ADDRESS,167,2017-04-06,433 days 00:00:00,2018-06-13
795,10838 State Highway 337,,Tijeras,NM,87059-8605,,"10838 State Highway 337, Tijeras, NM 87059-8605",34.97871584673806,-106.32122484084486,Street Address,NM,SUCCESSFUL ADDRESS,167,2017-11-14,729 days 00:00:00,2019-11-13
8438,60 Mill Street,,Salem,WV,26426,,"60 Mill Street, Salem, WV 26426",39.28361339981704,-80.55982330043032,Street Address,WV,SUCCESSFUL ADDRESS,167,2021-09-03,960 days 00:00:00,2024-04-20
7083,15245 Bluebird Street Northwest,,Andover,MN,55304,,"15245 BLUEBIRD STREET NORTHWEST, ANDOVER, MN 55304",45.24779925398827,-93.30537606921582,Street Address,MN,SUCCESSFUL ADDRESS,168,2014-08-20,747 days 00:00:00,2016-09-05
10324,499 Old Columbia Rd,,Harrisonburg,LA,71340,,"499 OLD COLUMBIA RD, HARRISONBURG, LA 71340",31.77490266428999,-91.83703161856376,Street Address,LA,SUCCESSFUL ADDRESS,169,2002-12-19,718 days 00:00:00,2004-12-06
6300,36245 Main St,,Whitehall,WI,54773,,"36245 MAIN ST, WHITEHALL, WI 54773",44.3668904107032,-91.3173303112736,Street Address,WI,SUCCESSFUL ADDRESS,169,2013-08-31,637 days 00:00:00,2015-05-30
2674,403 East Broad Street,,Raymond,Illinois,62560,,"403 East Broad Street, Raymond, Illinois 62560",39.3195040000001,-89.5714639999999,Street Address,IL,SUCCESSFUL ADDRESS,169,2014-07-02,447 days 00:00:00,2015-09-22
1081,824 North Market Street,Suite 100,Wilmington,Delaware,19801,,"824 North Market Street, Suite 100, Wilmington, Delaware 19801",42.881335,-71.3254349999999,Street Address,DE,SUCCESSFUL ADDRESS,169,2023-10-25,817 days 00:00:00,2026-01-19
14085,1320 E 19Th Ave,,Gary,IN,46407,,"1320 E 19TH AVE, GARY, IN 46407",41.58495115693274,-87.31995700242055,Street Address,IN,SUCCESSFUL ADDRESS,170,2023-01-19,597 days 00:00:00,2024-09-07
5490,1506 Canterbury Rd,,Lakewood,NJ,8701,,"1506 CANTERBURY RD, LAKEWOOD, NJ 8701",40.10668999983881,-74.23274699976729,Street Address,NJ,SUCCESSFUL ADDRESS,171,2009-09-15,577 days 00:00:00,2011-04-15
10081,323 West High St,,Tucumcari,NM,88401,,"323 WEST HIGH ST, TUCUMCARI, NM 88401",35.17644954264019,-103.72822148038732,Street Address,NM,SUCCESSFUL ADDRESS,171,2013-05-31,863 days 00:00:00,2015-10-11
15158,2255 East 8Th North,,Mountain Home,ID,83647,,"2255 EAST 8TH NORTH, MOUNTAIN HOME, ID 83647",43.136715256520354,-115.67316124818748,Street Address,ID,SUCCESSFUL ADDRESS,172,2001-04-23,626 days 00:00:00,2003-01-09
12662,13650 N Manito Rd,,Manito,IL,61546,,"13650 N MANITO RD, MANITO, IL 61546",40.51439085591647,-89.78363455111963,Street Address,IL,SUCCESSFUL ADDRESS,172,2007-03-08,649 days 00:00:00,2008-12-16
1682,12300 Anderson Valley Way,,Boonville,CA,95415,,"12300 ANDERSON VALLEY WAY, BOONVILLE, CA 95415",39.02926920811536,-123.38830071732562,Street Address,CA,SUCCESSFUL ADDRESS,175,2001-02-22,602 days 00:00:00,2002-10-17
11249,115 West A Street,,Watonga,Oklahoma,73772,,"115 West A Street, Watonga, Oklahoma 73772",35.8433390000001,-98.4133999999999,Street Address,OK,SUCCESSFUL ADDRESS,175,2004-03-08,784 days 00:00:00,2006-05-01
7941,8837 Fourth Street,,Stuart,OK,74570,,"8837 FOURTH STREET, STUART, OK 74570",34.89783471984051,-96.1008908751352,Street Address,OK,SUCCESSFUL ADDRESS,175,2017-04-12,776 days 00:00:00,2019-05-28
10079,922 Gainesville Highway,,Buford,GA,30518,,"922 GAINESVILLE HIGHWAY, BUFORD, GA 30518",34.144840619042704,-83.96572041869948,Street Address,GA,SUCCESSFUL ADDRESS,177,2002-03-29,458 days 00:00:00,2003-06-30
9061,4242 Slate Hill Road,,Marcellus,NY,13108,,"4242 Slate Hill Road, Marcellus, NY 13108",42.97759513453259,-76.33211139619624,Street Address,NY,SUCCESSFUL ADDRESS,177,2006-05-17,811 days 00:00:00,2008-08-05
7485,3231 South National Avenue,,Springfield,MO,65807,,"3231 SOUTH NATIONAL AVENUE, SPRINGFIELD, MO 65807",37.155101067265846,-93.27808358720438,Street Address,MO,SUCCESSFUL ADDRESS,177,2009-07-26,522 days 00:00:00,2010-12-30
2318,2384 Lemanville Cutoff Rd,,Donaldsonville,LA,70346,,"2384 LEMANVILLE CUTOFF RD, DONALDSONVILLE, LA 70346",30.09727620267639,-90.93751740671698,Street Address,LA,SUCCESSFUL ADDRESS,177,2015-06-11,584 days 00:00:00,2017-01-15
11950,1513 N Douglas Ave,,Tahlequah,OK,74464,,"1513 N DOUGLAS AVE, TAHLEQUAH, OK 74464",35.93592623112356,-94.99933266642266,Street Address,OK,SUCCESSFUL ADDRESS,178,2001-06-04,513 days 00:00:00,2002-10-30
14108,3 Prison Rd,,Jean,NV,89019,,"3 PRISON RD, JEAN, NV 89019",35.773193027188945,-115.3153555237559,Street Address,NV,SUCCESSFUL ADDRESS,178,2004-07-26,875 days 00:00:00,2006-12-18
15825,13051 Northside Rd,,Northport,AL,35475,,"13051 NORTHSIDE RD, NORTHPORT, AL 35475",33.46497023075209,-87.63436493359765,Street Address,AL,SUCCESSFUL ADDRESS,178,2014-05-25,717 days 00:00:00,2016-05-11
10811,2104 63Rd Avenue East,,Bradenton,FL,34203,,"2104 63RD AVENUE EAST, BRADENTON, FL 34203",27.428600338221443,-82.53767845584767,Street Address,FL,SUCCESSFUL ADDRESS,179,2009-10-17,974 days 00:00:00,2012-06-17
6945,450 Joe Stevens Road,,Cedar Bluff,MS,39741,,"450 JOE STEVENS ROAD, CEDAR BLUFF, MS 39741",33.72415477995763,-88.94747022233322,Street Address,MS,SUCCESSFUL ADDRESS,179,2011-04-06,679 days 00:00:00,2013-02-13
1330,1120 Chelsea Street,,Everett,MA,2149,,"1120 CHELSEA STREET, EVERETT, MA 2149",42.40426199979905,-71.04891400004414,Street Address,MA,SUCCESSFUL ADDRESS,179,2016-06-27,668 days 00:00:00,2018-04-26
11201,300 W 18Th Ave,,Tyndall,SD,57066,,"300 W 18TH AVE, TYNDALL, SD 57066",42.99385268977109,-97.8662131168972,Street Address,SD,SUCCESSFUL ADDRESS,179,2022-04-19,577 days 00:00:00,2023-11-17
3326,1900 W Russell St,,Sioux Falls,SD,57104,,"1900 W RUSSELL ST, SIOUX FALLS, SD 57104",43.56480283199337,-96.75292102437442,Street Address,SD,SUCCESSFUL ADDRESS,180,2012-10-28,384 days 00:00:00,2013-11-16
10572,1450 Avon St,,La Crosse,WI,54603,,"1450 AVON ST, LA CROSSE, WI 54603",43.84359184984484,-91.24480571118237,Street Address,WI,SUCCESSFUL ADDRESS,180,2014-03-13,932 days 00:00:00,2016-09-30
3466,312 Arnold Street Northeast,,Cullman,AL,35055,,"312 ARNOLD STREET NORTHEAST, CULLMAN, AL 35055",34.18071382364106,-86.84122081866487,Street Address,AL,SUCCESSFUL ADDRESS,180,2023-08-21,511 days 00:00:00,2025-01-13
9380,2984 Old Plain Dealing Rd,,Plain Dealing,LA,71064,,"2984 OLD PLAIN DEALING RD, PLAIN DEALING, LA 71064",32.83890708177425,-93.7460807189604,Street Address,LA,SUCCESSFUL ADDRESS,181,2000-09-30,915 days 00:00:00,2003-04-03
11628,2020 Central Avenue,,Dodge City,KS,67801,,"2020 CENTRAL AVENUE, DODGE CITY, KS 67801",37.76870331880953,-100.01580504689794,Street Address,KS,SUCCESSFUL ADDRESS,181,2001-11-29,817 days 00:00:00,2004-02-24
4720,105 Edgewood Cemetery Road,,Dickson,TN,37055,,"105 Edgewood Cemetery Road, Dickson, TN 37055",36.18305774195507,-87.52938448662721,Street Address,TN,SUCCESSFUL ADDRESS,181,2021-09-01,470 days 00:00:00,2022-12-15
6486,426 Hazard Ave,,Enfield,CT,6082,,"426 HAZARD AVE, ENFIELD, CT 6082",41.98620399982881,-72.53100999980387,Street Address,CT,SUCCESSFUL ADDRESS,183,2001-09-22,947 days 00:00:00,2004-04-26
10652,9763 Courthouse Road,,Spotsylvania,VA,22553,,"9763 COURTHOUSE ROAD, SPOTSYLVANIA, VA 22553",38.23220345378092,-77.55965846208937,Street Address,VA,SUCCESSFUL ADDRESS,183,2009-05-02,365 days 00:00:00,2010-05-02
17598,250 Washington St,,Providence,RI,2903,,"250 WASHINGTON ST, PROVIDENCE, RI 2903",41.82100900011656,-71.41759699982732,Street Address,RI,SUCCESSFUL ADDRESS,183,2022-03-02,614 days 00:00:00,2023-11-06
18288,331 Broad St,,Nesquehoning,PA,18240,,"331 BROAD ST, NESQUEHONING, PA 18240",40.877464878112754,-75.78174006684566,Street Address,PA,SUCCESSFUL ADDRESS,184,2012-12-27,438 days 00:00:00,2014-03-10
1387,740 West Main Road,,Middletown,RI,02842,,"740 WEST MAIN ROAD, MIDDLETOWN, RI 02842",41.52313082814501,-71.29909787531645,Street Address,RI,SUCCESSFUL ADDRESS,185,2012-01-24,881 days 00:00:00,2014-06-23
11670,3020 14Th Street Northwest,,Washington,DC,20009,,"3020 14TH STREET NORTHWEST, WASHINGTON, DC 20009",38.92817919447327,-77.03298727555944,Street Address,DC,SUCCESSFUL ADDRESS,186,2003-01-29,974 days 00:00:00,2005-09-29
7171,3013 West Sahara Avenue,,Las Vegas,NV,89102,,"3013 WEST SAHARA AVENUE, LAS VEGAS, NV 89102",36.14392368994333,-115.18282147383636,Street Address,NV,SUCCESSFUL ADDRESS,186,2005-02-18,694 days 00:00:00,2007-01-13
2322,2135 Main St,,Marstons Mls,MA,2648,,"2135 MAIN ST, MARSTONS MLS, MA 2648",41.65437699980061,-70.41171699981957,Street Address,MA,SUCCESSFUL ADDRESS,187,2009-06-01,638 days 00:00:00,2011-03-01
4653,1000 6Th St Sw,,Minot,ND,58701,,"1000 6TH ST SW, MINOT, ND 58701",48.22629145099007,-101.30244826076228,Street Address,ND,SUCCESSFUL ADDRESS,188,2014-08-17,757 days 00:00:00,2016-09-12
1465,131 W Cameron St,,Culpeper,VA,22701,,"131 W CAMERON ST, CULPEPER, VA 22701",38.47395596266069,-77.99669284026271,Street Address,VA,SUCCESSFUL ADDRESS,189,2011-09-14,702 days 00:00:00,2013-08-16
18479,4777 88Th Ave,,Kenosha,WI,53144,,"4777 88TH AVE, KENOSHA, WI 53144",42.594287500986205,-87.91194840154066,Street Address,WI,SUCCESSFUL ADDRESS,190,2000-06-02,695 days 00:00:00,2002-04-28
215,2140 Wade Stedman Road,,Stedman,NC,28391,,"2140 Wade Stedman Road, Stedman, NC 28391",35.06291459056984,-78.6952962394375,Street Address,NC,SUCCESSFUL ADDRESS,190,2019-06-24,818 days 00:00:00,2021-09-19
11544,120 West Main Street,,Raymond,MS,39154,,"120 WEST MAIN STREET, RAYMOND, MS 39154",32.25980038137359,-90.42358421305524,Street Address,MS,SUCCESSFUL ADDRESS,190,2023-11-08,492 days 00:00:00,2025-03-14
4935,8244 East United States Highway 36,,Avon,IN,46123,,"8244 EAST UNITED STATES HIGHWAY 36, AVON, IN 46123",39.76463177684493,-86.38003693851813,Street Address,IN,SUCCESSFUL ADDRESS,191,2010-03-27,829 days 00:00:00,2012-07-03
840,2294 Slagle Rd,,Leesville,LA,71446,,"2294 SLAGLE RD, LEESVILLE, LA 71446",31.15013108557047,-93.18948905722516,Street Address,LA,SUCCESSFUL ADDRESS,191,2013-02-05,945 days 00:00:00,2015-09-08
4639,1400 Big Lake Rd,,Council Bluffs,IA,51501,,"1400 BIG LAKE RD, COUNCIL BLUFFS, IA 51501",41.284341052109866,-95.86527838392136,Street Address,IA,SUCCESSFUL ADDRESS,191,2020-02-09,816 days 00:00:00,2022-05-05
13053,122 Main St,,Plaistow,NH,3865,,"122 MAIN ST, PLAISTOW, NH 3865",42.836271000211696,-71.09492900032394,Street Address,NH,SUCCESSFUL ADDRESS,192,2010-08-24,908 days 00:00:00,2013-02-17
7771,2440 Kolo Rd,,Kilauea,HI,96754,,"2440 KOLO RD, KILAUEA, HI 96754",22.206198903204186,-159.40934364633526,Street Address,HI,SUCCESSFUL ADDRESS,193,2014-10-20,382 days 00:00:00,2015-11-06
173,67 Shamrock Rd,,Manchester,KY,40962,,"67 SHAMROCK RD, MANCHESTER, KY 40962",37.13526939881716,-83.76084998902114,Street Address,KY,SUCCESSFUL ADDRESS,194,2014-02-27,578 days 00:00:00,2015-09-28
14056,188 N Prospect St,,Burlington,VT,5401,,"188 N PROSPECT ST, BURLINGTON, VT 5401",44.48585700020625,-73.20165499977641,Street Address,VT,SUCCESSFUL ADDRESS,196,2007-05-22,966 days 00:00:00,2010-01-12
14521,604 Adams Avenue,,Hettinger,ND,58639,,"604 ADAMS AVENUE, HETTINGER, ND 58639",46.00155322229457,-102.63469064029096,Street Address,ND,SUCCESSFUL ADDRESS,196,2010-12-16,952 days 00:00:00,2013-07-25
16488,200 East Centennial Drive,,Pittsburg,KS,66762,,"200 EAST CENTENNIAL DRIVE, PITTSBURG, KS 66762",37.38127197256494,-94.70426005521236,Street Address,KS,SUCCESSFUL ADDRESS,197,2006-09-15,899 days 00:00:00,2009-03-02
14197,409 Cemetery Rd,,Varnville,SC,29944,,"409 CEMETERY RD, VARNVILLE, SC 29944",32.862611102772604,-81.08868560545993,Street Address,SC,SUCCESSFUL ADDRESS,197,2014-10-24,650 days 00:00:00,2016-08-04
10618,56 John Ewer Rd,,Sandwich,MA,2563,,"56 JOHN EWER RD, SANDWICH, MA 2563",41.68586300012735,-70.47527499985696,Street Address,MA,SUCCESSFUL ADDRESS,198,2006-02-12,525 days 00:00:00,2007-07-22
11450,1501 Creekmoor Dr,,Raymore,MO,64083,,"1501 CREEKMOOR DR, RAYMORE, MO 64083",38.82818236909786,-94.48014052392264,Street Address,MO,SUCCESSFUL ADDRESS,198,2008-01-03,549 days 00:00:00,2009-07-05
9048,1805 1St Ave N,,Pell City,AL,35120,,"1805 1ST AVE N, PELL CITY, AL 35120",33.58711212250907,-86.28708102315234,Street Address,AL,SUCCESSFUL ADDRESS,198,2018-01-09,499 days 00:00:00,2019-05-23
16434,2 South Franklin Street,,Glenwood,Minnesota,56334,,"2 South Franklin Street, Glenwood, Minnesota 56334",45.6501390000001,-95.3900789999999,Street Address,MN,SUCCESSFUL ADDRESS,198,2021-02-20,855 days 00:00:00,2023-06-25
4732,145 Lowell St,,Manchester,NH,3104,,"145 LOWELL ST, MANCHESTER, NH 3104",42.993532999997925,-71.45787100007696,Street Address,NH,SUCCESSFUL ADDRESS,199,2000-01-20,427 days 00:00:00,2001-03-22
9194,2861 South Harper Road,,Corinth,MS,38834,,"2861 SOUTH HARPER ROAD, CORINTH, MS 38834",34.90943444554947,-88.55653969250653,Street Address,MS,SUCCESSFUL ADDRESS,199,2003-09-13,544 days 00:00:00,2005-03-10
6293,1022 West Main Street,,Bowling Green,KY,42101,,"1022 WEST MAIN STREET, BOWLING GREEN, KY 42101",37.00710274174964,-86.45494891880635,Street Address,KY,SUCCESSFUL ADDRESS,199,2017-12-16,580 days 00:00:00,2019-07-19
